Filename,Makespan,Energy,Inference_Time(s),Valid
job63_m5_73.json,1162,116200,27.7142,True
job63_m5_879.json,1045,104500,24.7756,True
job63_m7_490.json,853,85300,27.7964,True
job63_m7_52.json,877,87700,24.6663,True
job63_m7_76.json,738,73800,25.8493,True
job63_m7_983.json,742,74200,28.7309,True
job63_m8_230.json,701,70100,28.4566,True
job63_m8_292.json,758,75800,30.5012,True
job63_m8_686.json,770,77000,27.5345,True
job63_m8_770.json,813,81300,29.8449,True
job64_m5_123.json,1088,108800,27.6647,True
job64_m5_538.json,1089,108900,27.6586,True
job64_m5_956.json,1385,138500,30.2657,True
job64_m5_980.json,1179,117900,26.0722,True
job64_m6_166.json,970,97000,27.8020,True
job64_m6_598.json,990,99000,29.9086,True
job64_m7_276.json,875,87500,26.9861,True
job64_m7_834.json,834,83400,27.0975,True
job64_m7_888.json,898,89800,28.3850,True
job64_m8_682.json,773,77300,26.8871,True
job65_m5_110.json,1259,125900,28.4885,True
job65_m5_134.json,1063,106300,24.8423,True
job65_m5_64.json,1168,116800,27.6143,True
job65_m5_7.json,1133,113300,31.0635,True
job65_m6_181.json,878,87800,25.2808,True
job65_m6_436.json,1000,100000,30.5261,True
job65_m6_509.json,962,96200,29.3640,True
job65_m6_560.json,1040,104000,31.6028,True
job65_m6_654.json,980,98000,31.8890,True
job65_m7_188.json,942,94200,27.8423,True
job65_m7_22.json,891,89100,30.6893,True
job65_m7_661.json,846,84600,30.1067,True
job65_m7_708.json,880,88000,29.7966,True
job65_m7_998.json,809,80900,32.3113,True
job65_m8_529.json,828,82800,28.5955,True
job65_m8_67.json,761,76100,29.9668,True
job66_m5_580.json,1166,116600,30.8031,True
job66_m5_822.json,1117,111700,27.4205,True
job66_m6_244.json,943,94300,31.1314,True
job66_m6_886.json,913,91300,26.1153,True
job66_m7_510.json,996,99600,30.9257,True
job66_m7_784.json,877,87700,32.2603,True
job66_m8_267.json,834,83400,30.9958,True
job66_m8_499.json,791,79100,31.9289,True
job67_m5_274.json,1125,112500,29.3306,True
job67_m5_362.json,1159,115900,30.7899,True
job67_m6_112.json,1034,103400,30.6880,True
job67_m6_16.json,954,95400,29.2051,True
job67_m6_357.json,933,93300,30.4568,True
job67_m6_389.json,937,93700,25.6308,True
job67_m6_68.json,930,93000,30.7259,True
job67_m7_518.json,874,87400,33.1120,True
job67_m8_197.json,775,77500,31.7678,True
job67_m8_597.json,719,71900,29.3802,True
